,epoch,loss,accuracy,val_loss,val_accuracy
0,0,0.025302717462182045,0.4728390574455261,0.018243614584207535,0.507270336151123
1,1,0.016388487070798874,0.5814576148986816,0.015895532444119453,0.6609131097793579
2,2,0.013834290206432343,0.6445156335830688,0.012861383147537708,0.6741601824760437
3,3,0.013009577058255672,0.660769522190094,0.013830945827066898,0.6816610097885132
4,4,0.012420880608260632,0.6669979095458984,0.01191354263573885,0.6466246247291565
5,5,0.011962383054196835,0.6694627404212952,0.011796701699495316,0.6922893524169922
6,6,0.011662706732749939,0.6722240447998047,0.011566836386919022,0.6988392472267151
7,7,0.011445178650319576,0.6746170520782471,0.011335364542901516,0.6868364214897156
8,8,0.011227075941860676,0.6753788590431213,0.01180280651897192,0.6261579990386963
9,9,0.011033446528017521,0.6777644157409668,0.01090434193611145,0.6477307081222534
10,10,0.010921059176325798,0.6794564723968506,0.012783029116690159,0.6892992854118347
11,11,0.010829605162143707,0.6799890995025635,0.010811962187290192,0.665101945400238
12,12,0.010618659667670727,0.6800585389137268,0.010802451521158218,0.6900084614753723
13,13,0.010514971800148487,0.6829229593276978,0.010818222537636757,0.6711863279342651
14,14,0.010369887575507164,0.6813234090805054,0.010736999101936817,0.715328574180603
15,15,0.010277698747813702,0.6834757924079895,0.010438908822834492,0.7112287282943726
16,16,0.010177024640142918,0.681968092918396,0.010380136780440807,0.654813289642334
17,17,0.010077010840177536,0.6839905381202698,0.010233231820166111,0.679937481880188
18,18,0.010036946274340153,0.6835922002792358,0.010395879857242107,0.6670794486999512
19,19,0.009891686961054802,0.6813278794288635,0.0107384342700243,0.6201146841049194
20,20,0.009804977104067802,0.6824144721031189,0.010119795799255371,0.6318508982658386
21,21,0.009719476103782654,0.6842747926712036,0.01000825222581625,0.711501955986023
22,22,0.009671800769865513,0.6825429201126099,0.010039876215159893,0.685458779335022
23,23,0.009666482917964458,0.6832958459854126,0.009953337721526623,0.7008405327796936
24,24,0.009472306817770004,0.6852647066116333,0.009917483665049076,0.6713523268699646
25,25,0.009242471307516098,0.6867074370384216,0.010042168200016022,0.6543083190917969
26,26,0.00924033671617508,0.6865758895874023,0.00971959438174963,0.6714404821395874
27,27,0.009161252528429031,0.6874088048934937,0.009854409843683243,0.6549504399299622
28,28,0.009103505872189999,0.686907172203064,0.009624467231333256,0.661572277545929
29,29,0.009095410816371441,0.6874255537986755,0.00980632845312357,0.6667696833610535
30,30,0.008848135359585285,0.6894539594650269,0.00956497248262167,0.6795863509178162
31,31,0.008835168555378914,0.6894803047180176,0.009500175714492798,0.7110222578048706
32,32,0.008811134845018387,0.6889445185661316,0.009644859470427036,0.6620404720306396
33,33,0.008738817647099495,0.6902649998664856,0.0094751613214612,0.6988635063171387
34,34,0.008592051453888416,0.6901888847351074,0.009558619000017643,0.6565003395080566
35,35,0.0085675660520792,0.6913357973098755,0.009364329278469086,0.7076427936553955
36,36,0.008520327508449554,0.6899375915527344,0.009341179393231869,0.6761997938156128
37,37,0.008509784936904907,0.6910384297370911,0.009281819686293602,0.6770943999290466
38,38,0.00848633423447609,0.6902478933334351,0.009337711147964,0.7174117565155029
39,39,0.00835993979126215,0.6929150819778442,0.009221848100423813,0.6865999102592468
40,40,0.00834293570369482,0.6915688514709473,0.009224850684404373,0.7082342505455017
41,41,0.008328133262693882,0.6926934123039246,0.009224590845406055,0.7091867923736572
42,42,0.008307014591991901,0.6923092007637024,0.009269434958696365,0.6804470419883728
43,43,0.008206757716834545,0.692499041557312,0.00918129924684763,0.6887257099151611
44,44,0.008186884224414825,0.6922988891601562,0.009185031056404114,0.685616135597229
45,45,0.00817551277577877,0.6915296912193298,0.009156943298876286,0.6852584481239319
46,46,0.008098214864730835,0.6934828758239746,0.009136862121522427,0.6976818442344666
47,47,0.008081547915935516,0.693787157535553,0.009122533723711967,0.7032881379127502
48,48,0.008072509430348873,0.6931394934654236,0.009103157557547092,0.6895270347595215
49,49,0.008059988729655743,0.692956805229187,0.009116917848587036,0.7005316019058228
50,50,0.008051044307649136,0.6932100653648376,0.009045935235917568,0.7075510621070862
51,51,0.008034692145884037,0.6926063895225525,0.009063787758350372,0.6947113275527954
52,52,0.00797838531434536,0.6943604350090027,0.009018001146614552,0.7014613151550293
53,53,0.007966776378452778,0.6943655014038086,0.009064939804375172,0.7041645050048828
54,54,0.007958305068314075,0.6937682628631592,0.009031908586621284,0.6976385116577148
55,55,0.00791243091225624,0.6947862505912781,0.009003346785902977,0.7091432809829712
56,56,0.007907330058515072,0.6946211457252502,0.009006625972688198,0.670486330986023
57,57,0.007895540446043015,0.6940149068832397,0.008989104069769382,0.6931092739105225
58,58,0.007888720370829105,0.6945531368255615,0.009000428020954132,0.6921074390411377
59,59,0.007883643731474876,0.6937029361724854,0.00902947224676609,0.6983438730239868
60,60,0.00787373911589384,0.6942808628082275,0.009033109992742538,0.7117924690246582
61,61,0.007838002406060696,0.69448322057724,0.008971164003014565,0.70276939868927
62,62,0.007834767922759056,0.6953668594360352,0.00897243432700634,0.7028346061706543
63,63,0.00782505888491869,0.6948097348213196,0.008984816260635853,0.7031733989715576
64,64,0.00779873738065362,0.694864809513092,0.008974949829280376,0.6816609501838684
65,65,0.007794754114001989,0.6951263546943665,0.008964433334767818,0.688035786151886
66,66,0.007789570838212967,0.6948406100273132,0.008961341343820095,0.7094847559928894
67,67,0.007768073584884405,0.6951518058776855,0.008954182267189026,0.7020004391670227
68,68,0.007763391360640526,0.6959080100059509,0.008954149670898914,0.6849489212036133
69,69,0.007759785279631615,0.694830596446991,0.008953601121902466,0.6969916224479675
70,70,0.007741370238363743,0.6956163644790649,0.0089345658197999,0.6964877843856812
71,71,0.007738188840448856,0.694854199886322,0.008947581052780151,0.6806768774986267
72,72,0.007735117804259062,0.6962437629699707,0.008937787264585495,0.6809768676757812
73,73,0.007721384987235069,0.6950740814208984,0.008935376070439816,0.6909573078155518
74,74,0.007717271335422993,0.6952771544456482,0.008933238685131073,0.6972039341926575
75,75,0.007715099025517702,0.6957758665084839,0.008931426331400871,0.6929423809051514
76,76,0.007704759016633034,0.6956406235694885,0.008928932249546051,0.699211061000824
77,77,0.007701673544943333,0.695956289768219,0.008925112895667553,0.6931481957435608
78,78,0.007700082380324602,0.6948618292808533,0.008923891000449657,0.6977584362030029
79,79,0.007690840866416693,0.6963707804679871,0.008924923837184906,0.6889424920082092
80,80,0.007689665071666241,0.6955201625823975,0.008925321511924267,0.6965019106864929
81,81,0.007687590550631285,0.6956717371940613,0.008927804417908192,0.698419451713562
82,82,0.00768074719235301,0.6965831518173218,0.00892174243927002,0.6940156817436218
83,83,0.00767863541841507,0.6960601806640625,0.008918880484998226,0.7007061839103699
84,84,0.007677518762648106,0.6963042616844177,0.008918740786612034,0.687507688999176
85,85,0.007671284954994917,0.6950210928916931,0.008915863931179047,0.6963437795639038
86,86,0.007670328486710787,0.696259617805481,0.008918261155486107,0.6871499419212341
87,87,0.007669475395232439,0.6959680318832397,0.00891447626054287,0.6894403100013733
88,88,0.007664855103939772,0.6955313682556152,0.00891663134098053,0.6942252516746521
89,89,0.007663379888981581,0.6962490081787109,0.008917911909520626,0.6973899006843567
90,90,0.0076629300601780415,0.6960719227790833,0.00891808606684208,0.6987924575805664
91,91,0.007659053895622492,0.6958959698677063,0.008913413621485233,0.69808030128479
92,92,0.007658363785594702,0.6961161494255066,0.008913588710129261,0.6995977759361267
93,93,0.007657824084162712,0.6962554454803467,0.008913838304579258,0.6925039887428284
94,94,0.007654687389731407,0.6961684823036194,0.008914404548704624,0.6930120587348938
95,95,0.007654007989913225,0.6958285570144653,0.00891420803964138,0.6923949718475342
96,96,0.007653456646949053,0.6957497000694275,0.008916230872273445,0.6965486407279968
97,97,0.007651068735867739,0.6965143084526062,0.008913177996873856,0.6921815872192383
98,98,0.007650505751371384,0.6962313055992126,0.008913462981581688,0.694771945476532
99,99,0.007650064304471016,0.696257472038269,0.00891544483602047,0.693449854850769
